/single
/    best: 1.16
/    worst: 43.62
/
/mean of 3
/    current: 2.59
/    best: 2.59
/
/mean of 3
/    current: 2.59
/    best: 2.59
1047. 3.69   lol  @U2 R' F2 U2 R U2 R U' R' U' R2
1048. 5.3   lol  @U R F U' R U R U' R2 U' R
1049. 5.94   lol  @R' F' U' R F2 R U' R U' R2 F
1050. 2.88   lol  @R' U F' R U' F U' R U' R' F
1051. 5.29   lol  @R U2 R2 U' R U2 R' F U F' R2
1052. 3.64   lol  @R' U' F R' F R2 U' R' U' R F
1053. 5.1   lol  @U R' U R2 U' R2 F2 U' R F' R'
1054. 3.98   lol  @U' R2 U F U' R2 U' R2 U' R2 U'
1055. 5.81   lol  @U' F U' R' U' F U' R U' R' F
1056. 5.56   lol  @U2 R U' F' U' R2 U' F' R U F'
1057. 5.55   lol  @F' R2 F U2 F U2 F R' U' R U'
1058. 5.9   lol  @U' R' U' R U R' F' U F' R2 U'
1059. 4.03   lol  @R U' F U R U2 R U' F U' R
1060. 3.43   lol  @U2 R' U2 F U2 F' U' F R2 F2 R
1061. 5.29   lol  @U F U' F U2 R U2 R F' U2 R2
1062. 6.16   lol  @R' F R' U' R2 U' R' U2 F U' R
1063. 6.34   lol  @F R U' R2 U' F U' R2 U' R2 U'
1064. 4.69   lol  @U' R' F U' F' R2 U2 F' R' U R'
1065. 5.36   lol  @R' U2 R F' R U2 R' F R U2 R'
1066. 4.76   lol  @U R' F' U' R' U2 R2 U' R2 U' R
1067. 5.9   lol  @R' U2 R' U2 F R F U2 R2 U' R2
1068. 4.78   lol  @R F' R2 U' F R2 U2 F' R' U' R'
1069. 5.7   lol  @R2 U' R2 U2 F U' F' U' R F R
1070. 4.49   lol  @R F R U2 R' U' F R U2 R' F2
1071. 6.0   lol  @U' R U2 R' U R' F R2 U' R F
1072. 5.19   lol  @R' U' F' R2 F' R' U2 R' F2 R2 U'
1073. 2.12   lol  @U R' F' U2 F U2 R2 U2 R2 F U2
1074. 5.45   lol  @R U2 R2 U' F U2 F2 R2 U' R2 U2
1075. 5.59   lol  @U R F' R' U' F U' F U' R2 U'
1076. 4.65   lol  @R' U' R U2 R' U' R U' F' R' U
1077. 7.89   lol  @U R' F' U' F U R' F' R U2 R2
1078. 2.73   lol  @U R' U2 F R2 U2 F R' U' R2 U2
1079. 5.55   lol  @U2 F' R2 F U2 R' F U' R U' R'
1080. 3.99   lol  @U F' R2 U' R U R' U' R U2 R
1081. 4.84   lol  @U2 R' F U' R U2 R U' R U2 R
1082. 5.51   lol  @R' U' F' R U R' F R' U R' F
1083. 5.45   lol  @U' R U2 R' U R' U' F R2 F' R'
1084. 7.18   lol  @R U' R2 U' F R U' R' U' F' R'
1085. 6.06   lol  @U R' F R' U' R2 F U' F R U2
1086. 5.2   lol  @U R' F U' F' U R' F' R U2 R
1087. 3.79   lol  @R U2 R2 U R2 U' R2 F2 U' R U
1088. 6.06   lol  @R U' R2 U R U R F' U2 R' U2
1089. 4.9   lol  @U2 R' F U2 R U2 F U2 F R U
1090. 5.46   lol  @R' U' R2 F U' F U' F' U2 F U'
1091. 5.51   lol  @U2 R' F2 U R U2 R' F R2 U2 R'
1092. 4.38   lol  @R' F U' R U' R2 F U R' F U2
1093. 1.87   lol  @U' R' U' F' U2 R2 F' U2 R2 U2 F
1094. 3.53   lol  @U R' U' R U' R' F' R U2 F R
1095. 3.23   lol  @U' R' U' F2 U' F' U2 F' U' R U'
1096. 6.36   lol  @R U' R2 U2 F U F U R' F R2
1097. 2.77   lol  @R2 F R U' R F' U2 R2 F' U' F'
1098. 2.12   lol  @R' U2 R' U F2 U' F R U R U'
1099. 6.72   lol  @R U' R2 U' R2 F R' U2 R2 U' R'
1100. 8.09   lol  @R' U2 R U' R2 F' U' F' U' R2 F
1101. 3.48   lol  @U' R U' R' U2 R U2 R2 U' F R'
1102. 6.45   lol  @R U' F R2 U' R2 F U2 R U R'
1103. 6.01   lol  @R' F U' F U2 F R2 F' R2 F R
1104. 5.7   lol  @R2 U2 F R2 U' R' U R' F U' R
1105. 5.05   lol  @R' F' R2 U2 R2 U' F' U' R2 U2 R'
1106. 5.48   lol  @R' F' U F2 R2 U' R2 U2 F R U'
1107. 5.5   lol  @F R F R U R' U' R2 U' R' U
1108. 8.39   lol  @U2 R' U2 R U R U2 F' R F' R'
1109. 2.37   lol  @R U2 R2 F2 U' F R2 F' R' U R'
1110. 2.17   lol  @R U' F R2 U2 R' U R U2 R2 U'
1111. 3.29   lol  @U' R U' F' U' R' U2 R' F2 R2 U'
1112. 4.53   lol  @R F' R' U R U' F' R2 U' R' U2
1113. 5.56   lol  @R' U2 F' U2 F2 R U' R' F R2 U2
1114. 4.59   lol  @U F U' R U R F' U2 R2 F' U'
1115. 6.92   lol  @U R F R' F U' R U' R' F R2
1116. 5.19   lol  @R' F U2 F U' F' U2 R2 U' F R
1117. 5.04   lol  @U2 R' F' U2 F U F U' R2 U' R
1118. 3.51   lol  @R' U' R U' R' U2 F U2 F' R U2
1119. 7.83   lol  @U2 F R U' R U' F' R' U2 F R
1120. 5.62   lol  @R' U2 R' F U' R U R U2 F' U'
1121. 8.29   lol  @F' R' U' R U' R2 U' R U R' U'
1122. 7.48   lol  @R U2 R' U2 R' F2 U R2 U2 R2 F
1123. 5.9   lol  @F' R2 U' R U' R U2 R' U R' U'
1124. 2.41   lol  @U' R U R' F' R U R' U R' F
1125. 5.29   lol  @U2 R F U' R2 U' R2 U' F' U2 F
1126. 5.67   lol  @R' U R' U2 F' R U R' U' R U
1127. 7.04   lol  @U R' U2 F' U R U2 R' U2 F R
1128. 5.65   lol  @U F2 R U' R' U' F2 U2 R U R
1129. 5.09   lol  @U' R' F U R' U F R2 F' U' R'
1130. 6.02   lol  @U R' F' R U R' U' R2 F' U2 R'
1131. 6.24   lol  @R2 U' R' U R' U2 F' U' R2 U2 R'
1132. 5.02   lol  @R' U2 R U F' U' R2 U2 F R U2
1133. 6.89   lol  @R F' R' U2 R' U' F' U2 R' U' R
1134. 5.48   lol  @R' U F' R U' R F U' F R U
1135. 9.45   lol  @U' R' U' R U2 R U2 F' R U' R2
1136. 6.8   lol  @U2 R' F U' R U2 R' U2 R' F U'
1137. 6.28   lol  @R' F U' R' F' R U F U' R U
1138. 6.83   lol  @R' U R U' R' U' F U' R F' R
1139. 5.47   lol  @U2 F R2 U2 F' U2 R' U2 R' F U2
1140. 7.72   lol  @R' F U' R2 U' R2 U2 R U2 R' F'
1141. 5.08   lol  @U R' F' U' F2 R2 U' R2 U2 F U'
1142. 4.93   lol  @U R' F U' F' R U R U' R' F'
1143. 6.78   lol  @R' U F U' R2 U2 F' R2 U R U'
1144. 5.93   lol  @R U2 R' U' R F R2 F U' R U2
1145. 5.45   lol  @R' F U' R2 F U' F2 U2 R U R
1146. 5.33   lol  @U' R' U F' U2 R2 U' F' R' U2 R
1147. 4.42   lol  @R F' R' U R U' R2 F R2 F' R'
1148. 9.27   lol  @U2 F R' U' R U' R' F U2 R2 U'
1149. 5.93   lol  @R' F2 U' R U2 F R2 U' R' U R'
1150. 5.18   lol  @U2 R U' F' U' F' R2 U F R2 U'
1151. 10.31   lol  @U2 R F U' R U2 R' F' U R2 U'
1152. 5.69   lol  @U2 R U' F2 U2 R2 U' R' U' R' U2
1153. 4.32   lol  @U R' F' U' R2 F' U2 R2 F U2 F'
1154. 6.95   lol  @R U R' F R2 U' R U' R' U R'
1155. 4.92   lol  @R' U' F R' U' F R U2 R U' R'
1156. 5.56   lol  @R' F R2 U R' U2 F U' R U' R'
1157. 6.39   lol  @F U2 R2 U' R2 U2 R U' R' F U
1158. 3.23   lol  @U' R' F U' F U2 R U2 R' F' R2
1159. 8.55   lol  @U2 R' U' F U R U2 F' U R' U2
1160. 5.08   lol  @U' R' U' F' U' F R' U' R2 U2 R'
1161. 5.32   lol  @U2 R' U' R U2 R' F U2 F U2 F'
1162. 4.78   lol  @R' U F U' F2 U' F' U' R U2 R
1163. 4.37   lol  @R' U2 R U R U2 R2 U2 F U2 F
1164. 7.09   lol  @U' R F U' R' U' F U2 F U' F
1165. 4.81   lol  @U F' U2 F R U R' F U' F R
1166. 8.05   lol  @U' R' U' F R2 F U' F R U2 R
1167. 3.58   lol  @U2 F U' R U' R F' R2 U' F U2
1168. 4.27   lol  @R U2 R' U' F2 R U' R' U2 R U
1169. 4.39   lol  @R' U' R2 U R' F U R U R' U2
1170. 4.32   lol  @R' U' F' R2 F U' F U F' R2 U2
1171. 6.26   lol  @U R F' U2 F2 U' R2 U' R' U R
1172. 3.72   lol  @U2 R' U R U' R2 F U' R' F R
1173. 5.02   lol  @R U' R2 U' F U' R' U R U' R'
1174. 5.52   lol  @R' F2 R F' U F U' R2 U' R' U
1175. 5.94   lol  @R' U2 F2 R2 U' R' U' F' R' U2 R
1176. 4.64   lol  @U R U2 R2 U F' U2 F' R2 F' R'
1177. 6.58   lol  @F R2 U' R2 U' R U' R' U2 F U
1178. 6.24   lol  @U R F R U R' F U' R U' R
1179. 6.68   lol  @R U2 R2 U' F U2 F U' R' U' F
1180. 4.73   lol  @R' F U' R U2 R2 U' F R' U' F
1181. 6.46   lol  @R' U F U' R2 U' R2 F R U R'
1182. 6.63   lol  @R2 U R' F' R U' R U2 R' U' R'
1183. 5.63   lol  @U R' U R F' U' R' U2 R' U F'
1184. 4.21   lol  @R' F' U2 R2 F' R2 U2 F U2 R2 U'
1185. 4.76   lol  @U R' F' U2 F' R U2 R' U2 R U2
1186. 6.08   lol  @U' F' U' R2 U2 R U' R' U2 F R
1187. 4.88   lol  @U2 R' U' F' R U' R U2 R' U2 F
1188. 4.57   lol  @R' F R' F R U' R U2 R2 U2 F
1189. 4.09   lol  @R' U' R U F R U R U2 F' U'
1190. 5.83   lol  @U2 R U' R2 F' U' F U2 F' U' F2
1191. 7.95   lol  @R' F' U2 F2 U' R2 U2 R' U R' F
1192. 7.8   lol  @R' U R2 U' F' U' R2 F U' R U'
1193. 6.09   lol  @R F' U R' F U R' U2 R U' R'
1194. 6.1   lol  @F2 U' F R2 U' R2 U' R U' R U2
1195. 2.77   lol  @F R2 F U' R U' R' F' R U R
1196. 3.28   lol  @U2 F' R' U R' U' R U R U' R'
1197. 7.24   lol  @F' U' R U R' U' F' U' R2 F' R2
1198. 4.25   lol  @R' U' R2 F U' F U' R' U2 R U
1199. 5.83   lol  @U R F U' R U R' F U' F R2
1200. 6.89   lol  @R F' U' R U2 R2 U2 F R2 U' R'
1201. 4.12   lol  @R' F U' F' U F' U' F U F R
1202. 6.54   lol  @U2 R2 U2 R U R' U' F R U2 R'
1203. 2.56   lol  @U' R' F U F U' R2 F' R' U R
1204. 4.85   lol  @R U R' F' U2 F' R U' R U' R'
1205. 5.63   lol  @R' F U' R2 F2 U' R U R U' R2
1206. 5.83   lol  @U' F R U2 R U' R2 U' F' U2 R2
1207. 7.02   lol  @R' F' U' R2 U' R2 U2 R' U2 F' U'
1208. 7.64   lol  @R' F R2 U2 F' U' R' U2 R U2 R
1209. 3.47   lol  @U R' F U2 R U2 R F' U' R F'
1210. 7.29   lol  @U R U' F' U R' U R' U' F2 U'
1211. 6.96   lol  @U2 R F' U2 F U' F U2 R2 U' R2
1212. 5.73   lol  @R' U R2 U2 R' F U' F R2 U' R2
1213. 5.92   lol  @U2 R' U2 R U R' F U R2 U' R
1214. 6.17   lol  @R F2 U' F R U2 R U' R' U R'
1215. 6.28   lol  @R' F U' F U2 F R2 F R' F R
1216. 8.24   lol  @U' R' U2 F U' F U R U2 F' R'
1217. 7.09   lol  @U R' U R2 F' U' R' U R' F' R2
1218. 3.78   lol  @R' U' F' R U2 R U' F' R U' R'
1219. 5.78   lol  @F' U2 R2 F' U R U2 R' U2 R U
1220. 5.94   lol  @R' U R' F R2 U' R2 F' U' F R
1221. 4.82   lol  @R' U' R U R' U2 F U R' U' F
1222. 5.58   lol  @R' U2 F R U2 R' U' R2 U2 R' U2
1223. 5.56   lol  @R' F U R' U' F R2 U' F' R2 U
1224. 7.0   lol  @U F U' R' U' F U' R U' R' U2
1225. 7.29   lol  @U R U' R2 U' F2 R2 U2 R2 U' R2
1226. 8.29   lol  @U' R' F' U2 R' U2 R U2 R2 U' F
1227. 3.41   lol  @U R U' F' U2 R' U2 R U2 R' U
1228. 6.15   lol  @R2 F R2 U' R2 F R U R' U R'
1229. 7.14   lol  @R' U' R F U F U2 F U2 R U
1230. 6.9   lol  @U R U' F' R2 F' U2 R2 U' R U'
1231. 11.72   lol  @R' U' F' U' R F' U2 R2 F R2 U'
1232. 13.84   lol  @R' F U2 F R U R2 U2 R2 U' R'
1233. 7.39   lol  @U R U' R2 U R U R' U R' F2
1234. 6.29   lol  @R' U' R2 F' U' R2 U' F2 U2 F U'
1235. 5.82   lol  @U R F' U R U2 R' U R' U' F
1236. 5.36   lol  @F U2 F U2 R2 U' R U' R2 U' R
1237. 6.09   lol  @U' R' F R2 F' U' R U2 R' U R
1238. 6.43   lol  @U2 R' F U2 R' U' F R2 F R U2
1239. 6.86   lol  @U' R U2 R' U R' F U' F' R2 F'
1240. 2.41   lol  @U2 R' F' U F' U2 F R U' R F'
1241. 2.71   lol  @R' U' R2 F' R2 U F U R U' R'
1242. 3.41   lol  @R' U2 F' U' R2 U' R2 U R2 F' R'
1243. 4.22   lol  @U' R U' F' R' U R U2 R' F R2
1244. 6.98   lol  @R U R' F' U2 R U R U2 R2 F
1245. 3.06   lol  @U2 R' U' R F' U' F' U' R' U R'
1246. 7.75   lol  @R' U' R F' U' R2 U2 F U' F U'
1247. 5.78   lol  @R' F U' F U2 F U' R' U' R U'
1248. 5.69   lol  @R' U' R U' R F' R2 U R2 U R
1249. 6.19   lol  @U R' U' R U2 R' U' F2 R' U2 F
1250. 6.52   lol  @R2 U2 R' U R' F' R U2 F U' F
1251. 5.73   lol  @U' F' R2 F U' F' U' F U' F R
1252. 5.08   lol  @U2 R' U' R F' R2 F' U' F U2 F
1253. 8.15   lol  @R U' R2 U2 R2 F' U' R2 U2 R U
1254. 7.45   lol  @U F' U2 R U' R' F' U' R2 U' F'
1255. 4.38   lol  @U R' U' F' U' R' F U' R2 U' R2
1256. 4.59   lol  @U2 F U' R U R' U' R2 U2 R' F'
1257. 6.51   lol  @U R' U' R' F U2 F U2 R U' R
1258. 7.55   lol  @U' R' F U' F2 R U' R2 U2 F' U'
1259. 4.18   lol  @R' F U2 F U' F R2 U2 R' U' F
1260. 8.71   lol  @R' F U' R U2 R' F R' U2 R U'
1261. 10.22   lol  @F' R' U' R F' R' U2 R' F' U' R
1262. 9.17   lol  @U' R' F' U' F R2 F' R2 U2 F R2
1263. 8.75   lol  @R' F U F' R F' U2 R U R U2
1264. 5.02   lol  @R2 F R U' R' U' F' U' F' R U
1265. 4.13   lol  @U2 R' F U2 R2 U2 R2 F U' R U'
1266. 6.19   lol  @U R U' F' R' U' R2 U2 R' U' R'
1267. 5.34   lol  @U R' U' R U' R' U' R2 F R2 F'
1268. 5.79   lol  @U2 R2 U2 R' U R' U2 F U' R2 U'
1269. 2.26   lol  @U2 R' F R U2 R U2 R2 U2 F U
1270. 7.57   lol  @U2 R' U F2 U' R F' U2 R U R'
1271. 7.75   lol  @R' U F U2 F R2 U2 F' R' U R'
1272. 5.25   lol  @R2 U2 R U2 R' U' R U R U' F'
1273. 6.45   lol  @U2 R U' R' U R U2 R' F' U2 R2
1274. 5.33   lol  @U2 R' U' F' U2 R F R2 U' R2 U'
1275. 5.79   lol  @U' R' U' F U' F U R2 U2 F' U2
1276. 7.21   lol  @R F U2 F R U R' U R2 U' R'
1277. 4.88   lol  @R' U' F U' R2 F U' R U F R2
1278. 8.81   lol  @U2 R F' R2 F R U R U' R2 F
1279. 7.06   lol  @U R' U2 R2 U' F' U' R' F R U'
1280. 6.49   lol  @U R' F2 U2 R U' R' F' U' R2 U2
1281. 6.54   lol  @F' R2 F' R U' R U' F' R' U' R
1282. 3.65   lol  @U2 R F' U2 F U2 R2 U' R' U' R'
1283. 8.86   lol  @U2 R F R' F2 U' R U' R U' R'
1284. 3.73   lol  @R' U2 R2 U' R U' R2 F U' R2 F'
1285. 8.67   lol  @R' U F' R U R U2 R2 U' R2 F'
1286. 3.39   lol  @U2 R' U2 R' U R2 U R' U' F R
1287. 5.94   lol  @U F R2 U' R2 U' R' F R U R'
1288. 5.29   lol  @R U2 R2 F R' U R' F U' F U2
1289. 3.04   lol  @R U' F' R2 U' R U' R2 U' R U
1290. 6.84   lol  @U R U' R' U2 F2 U' R' U2 R U
1291. 7.56   lol  @R F' U2 F2 R U2 R U2 R' U' R
1292. 5.15   lol  @U2 R' U2 F U F2 U' F U' R2 F'
1293. 4.63   lol  @R F' R2 U R U2 R' U' F' R2 F'
1294. 4.09   lol  @R U' R' U' R U' R2 F' U2 R U'
1295. 3.62   lol  @F' U' R2 U' F U2 F U2 F U' R
1296. 8.29   lol  @R' U' R2 F' U2 R' U R' U' R U2
1297. 7.35   lol  @R' F R U2 R U R' U' F2 R2 U
1298. 6.69   lol  @U2 R2 U' R2 U' R' U F U' F R
1299. 7.05   lol  @U R' U2 R F U2 F R2 U' F' R'
1300. 6.11   lol  @U R' F R' U2 F U' R U' R' U2
1301. 5.93   lol  @R2 F' U' R2 U2 F R U R F' U'
1302. 6.94   lol  @R' U2 F2 R U R U2 R' U2 R F'
1303. 4.26   lol  @R' U2 F' U2 F U2 R U2 R U' R2
1304. 6.89   lol  @R' U' R U R F' R2 F' R U2 R
1305. 1.56   lol  @U R U' R2 F U' F U2 R' F' R2
1306. 8.01   lol  @R' F2 R2 U' R' U2 R F U' F U2
1307. 7.8   lol  @R' F R U' R2 F U' F R2 U' R'
1308. 4.13   lol  @U' R U R U2 R' U2 R' F U2 F
1309. 9.24   lol  @R F' R2 F' U2 R U2 R F' R' U
1310. 5.83   lol  @R' F' U' R F R U' R' F U2 F'
1311. 7.08   lol  @U2 R U' R2 F U' F U' R2 F' R'
1312. 5.18   lol  @R' U' F U2 R U2 R' U2 R' U F
1313. 7.81   lol  @U F R U' R U' R' U R F' R
1314. 5.02   lol  @U' R' F U R' U' F R2 F' U2 R'
1315. 6.93   lol  @R' U F R2 U' R2 U' R U R F'
1316. 4.27   lol  @R' F' U' R F' U2 F U' R2 U2 R'
1317. 5.58   lol  @R F U2 F R U R2 U' R2 U' R'
1318. 4.52   lol  @R U2 R2 U' F U2 F' U2 R2 U' F'
1319. 7.23   lol  @F U' R2 U' R2 F U2 R U' R' U'
1320. 4.52   lol  @R2 F U2 F' R2 U' R2 U2 R U R
1321. 4.83   lol  @R U' R' F' U' F U2 R2 U' R2 F'
1322. 8.89   lol  @U' F U' F U' R2 U' R' U2 F' R'
1323. 4.78   lol  @U R' U' F2 R U2 R' U F' U2 R
1324. 7.14   lol  @F R2 F' R2 F R U' R2 U2 R' U'
1325. 5.92   lol  @R' F R2 U' F' U2 R2 F2 R U2 R'
1326. 3.19   lol  @R' F R2 U' R' U' F' U' F' U' R'
1327. 5.89   lol  @R2 U' F R2 F' R' U R' U2 R' F
1328. 2.92   lol  @U F R U' R' F R U R' F R'
1329. 6.73   lol  @U2 R F U2 F R2 U' R2 F R U
1330. 4.42   lol  @U R F2 U R2 U' R' U2 R' U' R
1331. 5.53   lol  @R' F' R U2 R U' R' U F U' F2
1332. 4.79   lol  @R' F U' R2 U' F R2 U R F' R'
1333. 5.88   lol  @U' R' U R' F U' F' R U' R' U
1334. 4.67   lol  @U R U' R' U F R U' R' F U'
1335. 5.08   lol  @R' U2 R2 U' R' U R' F2 R U' R
1336. 4.67   lol  @R' U2 F U' F2 U' F R U F U'
1337. 7.84   lol  @R U' R' U' R F' U' F' R U' F'
1338. 6.74   lol  @R U' R2 F U R U2 R2 U2 F2 U2
1339. 9.99   lol  @U' F R' F U2 R U2 R' U R2 U'
1340. 8.57   lol  @R' U' F U' R U R F' R2 U' R
1341. 6.85   lol  @U' R' F R U2 F' R U' R U2 R'
1342. 6.79   lol  @R U' R2 F R U2 R' U F2 R U2
1343. 3.93   lol  @R' F' R2 U R' U' R U' R' F U2
1344. 6.48   lol  @R' U2 F R2 F' R2 F U R' U2 F
1345. 5.16   lol  @R U' F' R' U R U' R2 U' F R
1346. 5.66   lol  @U' R U' F' R U2 R' U2 R' U' R2
1347. 5.09   lol  @U' R U' R U' R2 F U2 F U2 R
1348. 7.18   lol  @U' R2 F' U' F U' F U' F' U' R2
1349. 6.74   lol  @F' R2 U' R U2 R' F U' F U R2
1350. 7.5   lol  @U2 R F' U2 F' R2 U R2 U' R2 U'
1351. 5.4   lol  @U R' U' R U' R F' U' R2 U R
1352. 6.08   lol  @R' F R U R' F' R' F U R2 U2
1353. 5.34   lol  @U R U' R2 F U R U2 R' U2 F
1354. 8.36   lol  @U2 R' F R2 U2 R' U2 R' U R U'
1355. 4.38   lol  @F' U' R2 F R U R' F U2 R U2
1356. 10.0   lol  @R2 U' F R U2 R U' R2 F' U' F'
1357. 5.59   lol  @R' U2 F R U' R F R' F R2 U'
1358. 3.76   lol  @R' U' F' R U2 R' U' F R U R
1359. 5.28   lol  @R' U' F R U2 R U2 R2 U' F U2
1360. 6.88   lol  @R' F' U' R U R' U' R U' F R2
1361. 7.59   lol  @U' R U' F U' R2 F R2 U2 R' U
1362. 4.97   lol  @U' R' U' F' R2 U2 F' R2 U2 F R
1363. 6.64   lol  @U R' U' F R2 F' R2 F' U' R U'
1364. 6.95   lol  @R' F2 R2 U2 R2 U' R2 U2 R' U' R'
1365. 7.29   lol  @R' F U R' F R2 U' F R U R'
1366. 4.77   lol  @R F U2 F' R U2 R' F' U2 F U'
1367. 6.92   lol  @R' F R U2 R' U F R U' R' F
1368. 6.24   lol  @R F' R2 U2 R U' R F' R U' R'
1369. 7.23   lol  @R' U' R2 U' R' U2 R' U' F2 U' R2
1370. 5.55   lol  @U' R F' U' F' R' U' R' U R U2
1371. 3.82   lol  @U R' U' F R2 U' R2 U' F' U' F
1372. 6.14   lol  @U' R' U2 F U F R U2 R F' R2
1373. 5.83   lol  @U2 F' R U2 R U' R' U R' F' U2
1374. 5.12   lol  @U R' F' U' F' R U2 R' F' R2 U2
1375. 6.77   lol  @U2 R U' R2 U2 R2 F' R' U2 R' F2
1376. 3.66   lol  @R' U2 F U2 R U R' F R' F R'
1377. 7.47   lol  @R' F U2 R U' R F' U' R2 F U2
1378. 4.39   lol  @R' U' F U' R U R F' U2 F' U
1379. 4.67   lol  @R' U R' F U R U2 R' U' F U2
1380. 6.93   lol  @R F' R' F R U R U2 R' U R
1381. 6.96   lol  @R' U' F R2 F' R' F U2 R U R
1382. 7.33   lol  @R U2 F' R2 U2 F U2 F U' R U
1383. 2.51   lol  @R' U' F U R U' R' U F' U' R2
1384. 5.72   lol  @U R F' R' U R' U' R U' R F'
1385. 7.27   lol  @U2 F' U2 R2 F' R' U R' F R U'
1386. 3.49   lol  @U' F' R U' R' F R U R' U2 F
1387. 3.59   lol  @R2 U' F R U R2 F R U R' U2
1388. 3.68   lol  @R F' R' U2 R F' U' F' R2 F R
1389. 5.97   lol  @R' F U2 F2 R U' R' F U' F' R'
1390. 7.38   lol  @U R' F R2 U' R2 F' U' R' U2 R
1391. 6.97   lol  @F U R U R U' R' U R' F R
1392. 6.31   lol  @R2 F' R' U2 R' U' R2 U2 R2 F' R
1393. 7.22   lol  @R U' R2 F U' R2 U2 R' U' F' R'
1394. 5.25   lol  @F U2 R U' R' U2 F U R2 U' R2
1395. 6.78   lol  @R' U' F U' R2 F' U' R' U' F' R
1396. 6.87   lol  @U' R U2 R2 U F' U' R U R' F'
1397. 5.26   lol  @R' U' R2 F R U R' F U' F2 R
1398. 4.6   lol  @U R U' F U' R U' R U2 F' R'
1399. 5.9   lol  @U' R2 F2 U R U' R U' R' U R'
1400. 3.73   lol  @U' R' U' R2 F' R' U2 R U' R' U2
1401. 5.91   lol  @R F' U' R2 U' F R2 U2 F' U2 R'
1402. 7.13   lol  @R' U2 F U' F2 U2 R2 U' R' U' R
1403. 6.72   lol  @R U' R' U R' F U' R2 F' U F
1404. 4.34   lol  @U' R F R2 U2 R' U2 R F' R2 F'
1405. 4.89   lol  @R' F R U' R U2 R' U R2 U' F
1406. 6.41   lol  @R' U' R2 F' R2 U F U2 F U2 F'
1407. 7.22   lol  @U2 R' U' R U R U2 R' F' R2 F'
1408. 6.89   lol  @U' R U2 F R' U' R2 F R U' R
1409. 7.31   lol  @R2 U' R2 F' R U2 R' F U' F' U'
1410. 4.95   lol  @R' F U' F U' R' U2 R U' R' F'
1411. 6.21   lol  @U R' F U' R' F' U' F R2 U' R'
1412. 5.55   lol  @U2 R' F' R' U' F R U' R F' R'
1413. 7.88   lol  @U2 R2 U2 R U' R F' R' U2 R' U2
1414. 6.22   lol  @U R' F U R U' R U R' F U
1415. 9.76   lol  @U2 R' U' R U F U' R' U' F R2
1416. 7.62   lol  @R' F U' R' F' U2 R2 U2 R' U' R
1417. 5.11   lol  @F' R2 U' R2 F U' F U' F R U
1418. 7.01   lol  @U R2 U' R2 F R U R' U' F U
1419. 3.74   lol  @F U2 R2 U' R' U' R U2 R' U R
1420. 9.35   lol  @R' U2 F U' F' U' R2 F R' U' R2
1421. 6.43   lol  @R' U2 R2 U2 R2 F U' R' F U R2
1422. 4.55   lol  @U2 R F' R' U R U' R2 F U' R2
1423. 5.05   lol  @U R' F2 R2 U' R2 U' R U2 R' U
1424. 15.69   lol  @R2 F R U' R2 U' R2 U' R' U2 R
1425. 2.79   lol  @R' U F' R U' R U2 R U' R2 U2
1426. 7.65   lol  @F U2 R2 U' R2 F U' F U F R
1427. 6.25   lol  @R F' U' R2 F R' U' R2 U' F' U2
1428. 5.3   lol  @R U' F' U' R' U' R' U R2 F U'
1429. 6.06   lol  @U R' F R U R U2 R2 U F' R
1430. 4.35   lol  @U R' U' F U R2 U R' U2 F' U'
1431. 5.51   lol  @U' F' U' R' U' R' U2 R2 U' R' U
1432. 4.51   lol  @R F' R' U' F' U' R' U R U' R2
1433. 7.32   lol  @R F U' R' U R' F U' F U R
1434. 6.05   lol  @R F U2 R2 U' R' U2 R' U' F U
1435. 2.37   lol  @R U' F2 U' R2 U' R' U2 R' F' U2
1436. 7.68   lol  @U R' U' F R' F2 R U' R' U' F
1437. 5.62   lol  @R2 U' R U' R' F U2 R2 U2 R' U2
1438. 8.34   lol  @R' U' F' U' R' U R2 U' R2 U2 F
1439. 6.66   lol  @U2 R F U' R' F R2 F U2 R U
1440. 5.97   lol  @F U R' U2 F R U' R U2 R2 U2
1441. 7.65   lol  @F R U2 R U' R2 U' F' U F R2
1442. 6.81   lol  @R' U2 F U F' R U2 R F' U2 R2
1443. 5.87   lol  @R' F' R U F U' F' R U2 R' U'
1444. 7.59   lol  @R U' R2 U2 F U' R' U' R2 U2 F'
1445. 7.58   lol  @R' U2 R' F' R' U' R U2 R' U2 F
1446. 4.39   lol  @R F' U R' U2 F R U' R2 U' R'
1447. 5.46   lol  @R U' R' U' R U' R' F U' F' U2
1448. 2.37   lol  @R U2 R' F R U' R' F2 R U' R
1449. 6.82   lol  @F R2 U2 F' R' U2 R' U2 R U2 R'
1450. 5.8   lol  @R U' R' U' R' F2 U R2 F' R2 U2
1451. 6.96   lol  @R' U2 F' U' R F U' F U' F' U'
1452. 4.71   lol  @R U2 F' R' U R U' F' U' F' U'
1453. 6.01   lol  @U2 R F' U' F R2 U2 F' R' U R
1454. 4.82   lol  @R' F2 R U' R' U2 F U F U2 R2
1455. 7.13   lol  @R U2 F' R' U' R' U2 F U' F2 U2
1456. 7.49   lol  @U F' R2 F U' F U' F U2 R2 U2
1457. 4.42   lol  @R U' R' U R F' U R U' R' U
1458. 4.78   lol  @U R' F R U' R U' R' U R' F
1459. 5.38   lol  @R' U' R' U2 R U' R U2 F' U' R2
